堆垛机编号,巷道号,任务类型,订单号,原材料编号,箱子类型,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),货架号,层(z),列(x),深浅位,是否复合
2,2,inbound,IN0613,B6T0000001818,E1,405960.0,405987.4479462679,406012.3283810505,24.880434782608695,27.44794626790099,52.3283810504945,3,1,64,深位,否
2,2,inbound,IN0613,B6T0000001818,E1,405960.0,406028.4947075457,406053.37514232827,24.880434782608695,68.49470754567301,93.37514232826652,4,1,64,浅位,否
2,2,inbound,IN0613,B6T0000001818,E1,405960.0,406069.54146882345,406094.42190360604,24.880434782608695,109.54146882344503,134.42190360603854,4,1,64,深位,否
2,2,inbound,IN0613,B6T0000001818,E1,405960.0,406110.5882301012,406135.6362891739,25.048059072667108,150.58823010121705,175.6362891739118,3,7,35,浅位,否
2,2,inbound,IN0613,B6T0000001818,E1,405960.0,406152.1071349957,406177.1551940684,25.048059072667108,192.107134995691,217.15519406838575,3,7,35,深位,否
2,2,inbound,IN0043,B6T0000000124,E4,428040.0,428040.0,428082.12842712476,42.1284271247462,0.0,42.128427124756854,4,44,2,深位,否
2,2,inbound,IN0043,B6T0000000124,E4,428040.0,428110.92491591955,428153.08698488504,42.162068965517264,70.92491591954604,113.0869848850416,3,45,1,浅位,否
2,2,inbound,IN0043,B6T0000000124,E4,428040.0,428181.8091726004,428223.9712415659,42.162068965517264,141.80917260039132,183.97124156588688,3,45,1,深位,否
2,2,inbound,IN0056,B6T0000000149,E4,428040.0,428252.69342928124,428294.85549824673,42.162068965517264,212.6934292812366,254.85549824673217,4,45,1,浅位,否
2,2,inbound,IN0056,B6T0000000149,E4,428040.0,428323.5776859621,428367.20385654276,43.62617058065502,283.5776859620819,327.2038565427647,3,45,3,浅位,否
2,2,inbound,IN0056,B6T0000000149,E4,428040.0,428397.23557655304,428440.8617471337,43.62617058065502,357.2355765530374,400.8617471337202,3,45,3,深位,否
2,2,inbound,IN0051,B6T0000000142,E4,428100.0,428470.893467144,428514.74603219976,43.852565055780694,370.8934671439929,414.74603219976416,3,46,2,浅位,否
2,2,inbound,IN0051,B6T0000000142,E4,428100.0,428544.8758543279,428588.7284193837,43.852565055780694,444.8758543279255,488.72841938369675,3,46,2,深位,否
2,2,inbound,IN0051,B6T0000000142,E4,428100.0,428618.85824151186,428663.49244643236,44.634204920516844,518.8582415118581,563.4924464323558,3,45,5,深位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429120.0,429154.36259370315,34.36259370314842,0.0,34.36259370314656,4,14,59,浅位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429178.2959270365,429212.65852073964,34.36259370314842,58.295927036495414,92.65852073964197,4,14,59,深位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429236.591854073,429270.9604447776,34.36859070464768,116.59185407299083,150.9604447776219,3,13,63,浅位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429294.88234934903,429329.25094005367,34.36859070464768,174.88234934903448,209.25094005366554,3,13,63,深位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429353.1728446251,429387.5414353297,34.36859070464768,233.17284462507814,267.5414353297092,4,13,63,浅位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429411.4633399011,429445.83193060575,34.36859070464768,291.4633399011218,325.83193060575286,4,13,63,深位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429469.75383517717,429504.2843732838,34.530538106625066,349.75383517716546,384.2843732837937,3,12,68,浅位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429528.29531186045,429562.8258499671,34.530538106625066,408.29531186044915,442.8258499670774,3,12,68,深位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429586.83678854373,429621.36732665036,34.530538106625066,466.83678854373284,501.36732665036106,4,12,68,浅位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429645.378265227,429679.90880333364,34.530538106625066,525.3782652270165,559.9088033336448,4,12,68,深位,否
2,2,inbound,IN0242,B6T0000000707,E3,429120.0,429703.9197419103,429738.4562486569,34.536506746626685,583.9197419103002,618.4562486569048,3,14,60,浅位,否
2,2,inbound,IN0410,B6T0000001247,E3,429600.0,429762.5229153236,429797.0594220702,34.536506746626685,162.52291532361414,197.05942207021872,3,14,60,深位,否
2,2,inbound,IN0410,B6T0000001247,E3,429600.0,429821.1260887369,429855.66259548353,34.536506746626685,221.12608873692807,255.66259548353264,4,14,60,浅位,否
2,2,inbound,IN0229,B6T0000000668,E3,429720.0,429879.72926215024,429914.26576889685,34.536506746626685,159.729262150242,194.26576889684657,4,14,60,深位,否
2,2,inbound,IN0229,B6T0000000668,E3,429720.0,429938.33243556356,429972.8749393117,34.54250374812594,218.33243556355592,252.8749393117032,3,13,64,浅位,否
2,2,inbound,IN0229,B6T0000000668,E3,429720.0,429996.9301772164,430031.47268096457,34.54250374812594,276.9301772164181,311.47268096456537,3,13,64,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430055.5279188693,430090.0704226174,34.54250374812594,95.52791886928026,130.07042261742754,4,13,64,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430114.12566052214,430148.6681642703,34.54250374812594,154.12566052214243,188.6681642702897,4,13,64,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430172.723402175,430207.4278249636,34.7044227886057,212.7234021750046,247.42782496358268,3,15,57,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430231.6278249636,430266.3322477522,34.7044227886057,271.6278249635943,306.3322477521724,3,15,57,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430290.5322477522,430325.23667054076,34.7044227886057,330.53224775218405,365.23667054076213,4,15,57,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430349.4366705408,430384.14109332935,34.7044227886057,389.4366705407738,424.14109332935186,4,15,57,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430408.34109332936,430443.0515131195,34.71041979010495,448.3410933293635,483.0515131194843,3,14,61,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430467.2515131195,430501.9619329096,34.71041979010495,507.25151311949594,541.9619329096167,3,14,61,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430526.1619329096,430560.87235269975,34.71041979010495,566.1619329096284,600.8723526997492,4,14,61,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430585.07235269976,430619.7827724899,34.71041979010495,625.0723526997608,659.7827724898816,4,14,61,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430643.9827724899,430678.6991892815,34.716416791604196,683.9827724898933,718.6991892814985,3,13,65,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430702.8877605196,430737.6041773112,34.716416791604196,742.8877605195739,777.6041773111792,3,13,65,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430761.79274854925,430796.50916534086,34.716416791604196,801.7927485492546,836.5091653408599,4,13,65,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430820.69773657894,430855.41415337054,34.716416791604196,860.6977365789353,895.4141533705406,4,13,65,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430879.6027246086,430914.4810604407,34.878335832083955,919.602724608616,954.4810604407103,3,15,58,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430938.814393774,430973.6927296061,34.878335832083955,978.8143937740242,1013.6927296061185,3,15,58,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,430998.02606293943,431032.9043987715,34.878335832083955,1038.0260629394324,1072.9043987715268,4,15,58,浅位,否
2,2,inbound,IN0640,B6T0000001940,E1,431040.0,431057.23773210484,431082.28579117754,25.048059072667108,17.23773210484069,42.28579117753543,4,7,35,浅位,否
2,2,inbound,IN0640,B6T0000001940,E1,431040.0,431098.7566369993,431123.8109848254,25.054347826086957,58.75663699931465,83.81098482542438,3,1,65,浅位,否
2,2,inbound,IN0640,B6T0000001940,E1,431040.0,431140.1106446539,431165.16499248,25.054347826086957,100.11064465390518,125.16499248001492,3,1,65,深位,否
2,2,inbound,IN0652,B6T0000001969,E1,431160.0,431181.4646523085,431206.5190001346,25.054347826086957,21.464652308495715,46.51900013460545,4,1,65,浅位,否
2,2,inbound,IN0652,B6T0000001969,E1,431160.0,431222.8186599631,431247.8730077892,25.054347826086957,62.81865996308625,87.87300778919598,4,1,65,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431264.1726676177,431289.40092848724,25.22826086956522,104.17266761767678,129.40092848724453,3,1,66,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431305.8339216491,431331.06218251865,25.22826086956522,145.83392164908582,171.06218251865357,3,1,66,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431347.4951756805,431372.72343655006,25.22826086956522,187.49517568049487,212.72343655006262,4,1,66,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431389.1564297119,431414.3846905815,25.22826086956522,229.1564297119039,254.38469058147166,4,1,66,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431430.8176837433,431456.0832979592,25.265614215869142,270.81768374331295,296.0832979591796,4,3,52,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431472.6681150092,431497.9337292251,25.265614215869142,312.6681150092045,337.93372922507115,4,3,52,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431514.5185462751,431539.9207201881,25.402173913043477,354.518546275096,379.9207201881218,3,1,67,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431556.4870466833,431581.88922059635,25.402173913043477,396.48704668332357,421.88922059634933,3,1,67,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431598.45554709155,431623.8577210046,25.402173913043477,438.4555470915511,463.8577210045769,4,1,67,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431640.4240474998,431665.8262214128,25.402173913043477,480.4240474997787,505.82622141280444,4,1,67,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431682.392547908,431707.8675190884,25.474971180355144,522.3925479080062,547.8675190883805,3,2,59,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431724.5626128798,431750.03758406016,25.474971180355144,564.5626128797885,590.0375840601628,3,2,59,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431766.73267785157,431792.20764903195,25.474971180355144,606.7326778515708,632.207649031945,4,2,59,浅位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431808.90274282335,431834.3777140037,25.474971180355144,648.902742823353,674.3777140037273,4,2,59,深位,否
2,2,inbound,IN0528,B6T0000001573,E1,431160.0,431851.07280779514,431876.6488947517,25.576086956521742,691.0728077951353,716.6488947516773,3,1,68,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,431893.3485545802,431928.2268904123,34.878335832083955,1933.3485545801814,1968.2268904122757,4,15,58,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,431952.5602237456,431987.44455657917,34.8843328335832,1992.5602237455896,2027.4445565791684,3,14,62,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432011.7778899125,432046.66222274606,34.8843328335832,2051.7778899124824,2086.662222746061,3,14,62,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432070.9955560794,432105.87988891295,34.8843328335832,2110.995556079375,2145.879888912954,4,14,62,浅位,否
2,2,outbound,1798,B6T0000001271,E3,431820.0,432165.09755507985,432207.5803439061,42.482788826272404,345.09755507984664,387.5803439061274,3,9,22,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432130.21322224627,432165.09755507985,34.8843328335832,2170.213222246268,2205.0975550798466,4,14,62,深位,是
2,2,outbound,1797,B6T0000001271,E3,431820.0,432231.44645680004,432255.31256969395,23.86611289388543,411.4464568000403,435.31256969395326,3,9,22,深位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432207.5803439061,432231.44645680004,23.86611289388543,2247.5803439061274,2271.4464568000403,3,9,22,浅位,是
2,2,outbound,1803,B6T0000001271,E3,431820.0,432279.1786825878,432303.0447954817,23.86611289388543,459.178682587808,483.04479548172094,4,9,22,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432255.3125696939,432279.1786825878,23.86611289388543,2295.312569693895,2319.178682587808,3,9,22,深位,是
2,2,outbound,1804,B6T0000001271,E3,431820.0,432326.9109083756,432350.7770212695,23.86611289388543,506.9109083755757,530.7770212694886,4,9,22,深位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432303.04479548166,432326.9109083756,23.86611289388543,2343.0447954816627,2366.9109083755757,4,9,22,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432350.77702126943,432374.64313416334,23.86611289388543,2390.7770212694304,2414.6431341633433,4,9,22,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432389.961808179,432424.85213801404,34.89032983508246,2429.9618081789813,2464.8521380140446,3,13,66,浅位,否
2,2,outbound,1964,B6T0000001683,E1,432240.0,432484.06437242054,432521.5734071705,37.50903474992237,244.0643724205438,281.5734071704792,3,1,12,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432449.1740425855,432484.06437242054,34.89032983508246,2489.1740425854805,2524.064372420544,3,13,66,深位,是
2,2,outbound,1957,B6T0000001683,E1,432240.0,432556.46373700554,432593.9727717555,37.50903474992237,316.4637370055425,353.9727717554779,3,1,12,深位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432521.5734071705,432556.46373700554,34.89032983508246,2561.573407170479,2596.4637370055425,4,13,66,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432593.9727717555,432628.86310159054,34.89032983508246,2633.972771755478,2668.863101590541,4,13,66,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432653.185006162,432688.23725503753,35.05224887556221,2693.185006161977,2728.2372550375294,3,15,59,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432712.7039217042,432747.75617057976,35.05224887556221,2752.703921704204,2787.756170579756,3,15,59,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432772.22283724643,432807.275086122,35.05224887556221,2812.2228372464306,2847.275086121983,4,15,59,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432831.74175278866,432866.7940016642,35.05224887556221,2871.7417527886573,2906.7940016642096,4,15,59,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432891.2606683309,432926.3189142079,35.058245877061466,2931.260668330884,2966.318914207921,3,14,63,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,432950.7855808746,432985.84382675163,35.058245877061466,2990.7855808745953,3025.843826751632,3,14,63,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433010.3104934183,433045.36873929534,35.058245877061466,3050.3104934183066,3085.3687392953434,4,14,63,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433069.835405962,433104.89365183905,35.058245877061466,3109.835405962018,3144.8936518390547,4,14,63,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433129.3603185057,433164.4245613843,35.06424287856072,3169.360318505729,3204.4245613843086,3,13,67,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433188.879799289,433223.94404216757,35.06424287856072,3228.8797992889886,3263.944042167568,3,13,67,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433248.39928007225,433283.4635229508,35.06424287856072,3288.399280072248,3323.4635229508276,4,13,67,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433307.9187608555,433342.9830037341,35.06424287856072,3347.9187608555076,3382.983003734087,4,13,67,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433367.43824163877,433402.6584065563,35.220164917541226,3407.438241638767,3442.658406556293,3,16,56,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433427.2584065563,433462.47857147385,35.220164917541226,3467.258406556328,3502.4785714738537,3,16,56,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433487.0785714739,433522.2987363914,35.220164917541226,3527.0785714738886,3562.2987363914144,4,16,56,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433546.89873639145,433582.118901309,35.220164917541226,3586.8987363914493,3622.118901308975,4,16,56,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433606.718901309,433641.9450632281,35.22616191904048,3646.71890130901,3681.9450632280787,3,15,60,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433666.54506322806,433701.7712251471,35.22616191904048,3706.5450632280554,3741.771225147124,3,15,60,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433726.3712251471,433761.59738706617,35.22616191904048,3766.3712251471006,3801.597387066169,4,15,60,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433786.19738706615,433821.4235489852,35.22616191904048,3826.197387066146,3861.4235489852144,4,15,60,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433846.0235489852,433881.25570790574,35.23215892053973,3886.023548985191,3921.255707905744,3,14,64,浅位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433905.8557079057,433941.0878668263,35.23215892053973,3945.855707905721,3981.087866826274,3,14,64,深位,否
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,433965.68786682625,434000.9200257468,35.23215892053973,4005.6878668262507,4040.9200257468037,4,14,64,浅位,否
2,2,outbound,627,B6T0000000469,E3,433980.0,434060.75218466733,434102.2403497223,41.48816505501825,80.7521846673335,122.24034972232766,4,9,11,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,434025.5200257468,434060.75218466733,35.23215892053973,4065.5200257467804,4100.7521846673335,4,14,64,深位,是
2,2,outbound,628,B6T0000000469,E3,433980.0,434123.35888067726,434144.4774116322,21.11853095494937,143.35888067726046,164.47741163219325,4,9,11,深位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,434102.2403497223,434123.35888067726,21.11853095494937,4142.240349722328,4163.3588806772605,4,9,11,浅位,是
2,2,inbound,IN0394,B6T0000001196,E3,429960.0,434144.47741163225,434165.5959425872,21.11853095494937,4184.4774116322515,4205.595942587184,4,9,11,深位,否
2,2,inbound,IN0015,B6T0000000048,E4,430380.0,434178.45710460714,434223.09130952763,44.634204920516844,3798.457104607136,3843.0913095276337,4,45,5,浅位,否
2,2,inbound,IN0015,B6T0000000048,E4,430380.0,434254.024642861,434298.6588477815,44.634204920516844,3874.0246428609826,3918.6588477814803,4,45,5,深位,否
2,2,inbound,IN0015,B6T0000000048,E4,430380.0,434329.59218111483,434375.2025259424,45.610344827586225,3949.592181114829,3995.2025259424117,3,49,1,浅位,否
2,2,inbound,IN0015,B6T0000000048,E4,430380.0,434406.5913803244,434452.201725152,45.610344827586225,4026.5913803243893,4072.201725151972,3,49,1,深位,否
2,2,outbound,946,B6T0000000508,E3,434460.0,434499.54517622106,434539.0903524421,39.5451762210803,39.54517622105777,79.09035244211555,3,20,1,浅位,否
2,2,outbound,945,B6T0000000508,E3,434460.0,434539.0903524421,434578.6355286632,39.5451762210803,79.09035244211555,118.63552866317332,3,20,1,深位,否
2,2,outbound,944,B6T0000000508,E3,434460.0,434578.6355286632,434618.18070488423,39.5451762210803,118.63552866317332,158.1807048842311,4,20,1,浅位,否
2,2,outbound,943,B6T0000000508,E3,434460.0,434618.18070488423,434657.7258811053,39.5451762210803,158.1807048842311,197.72588110528886,4,20,1,深位,否
2,2,outbound,2875,B6T0000000968,E3,434700.0,434700.0,434740.7329270325,40.73292703249275,0.0,40.732927032513544,4,9,26,浅位,否
2,2,outbound,22,B6T0000001209,E3,434280.0,434740.7329270325,434768.70889992913,27.97597289661777,460.73292703251354,488.70889992913,3,9,3,浅位,否
2,2,outbound,2874,B6T0000000968,E3,434700.0,434768.70889992913,434818.0379841962,49.32908426705731,68.70889992912998,118.03798419621307,3,28,1,浅位,否
2,2,outbound,2873,B6T0000000968,E3,434700.0,434818.0379841962,434867.3670684633,49.32908426705731,118.03798419621307,167.36706846329616,3,28,1,深位,否
2,2,outbound,2872,B6T0000000968,E3,434700.0,434867.3670684633,434916.6961527304,49.32908426705731,167.36706846329616,216.69615273037925,4,28,1,浅位,否
2,2,outbound,2425,B6T0000000890,E3,434940.0,434940.0,434982.16589472577,42.165894725750114,0.0,42.16589472576743,3,9,30,浅位,否
2,2,outbound,2426,B6T0000000890,E3,434940.0,434982.16589472577,435024.33178945153,42.165894725750114,42.16589472576743,84.33178945153486,3,9,30,深位,否
2,2,outbound,2428,B6T0000000890,E3,434940.0,435024.33178945153,435066.4976841773,42.165894725750114,84.33178945153486,126.49768417730229,4,9,30,浅位,否
2,2,outbound,2429,B6T0000000890,E3,434940.0,435066.4976841773,435108.66357890307,42.165894725750114,126.49768417730229,168.66357890306972,4,9,30,深位,否
2,2,outbound,92,B6T0000000261,E4,435240.0,435386.09540899954,435455.4915892869,69.39618028736368,146.09540899953572,215.49158928688848,3,43,2,浅位,否
2,2,outbound,84,B6T0000000261,E4,435240.0,435455.4915892869,435524.88776957424,69.39618028736368,215.49158928688848,284.88776957424125,3,43,2,深位,否
2,2,outbound,93,B6T0000000261,E4,435240.0,435524.88776957424,435594.2839498616,69.39618028736368,284.88776957424125,354.283949861594,4,43,2,浅位,否
2,2,outbound,85,B6T0000000261,E4,435240.0,435594.2839498616,435663.68013014895,69.39618028736368,354.283949861594,423.6801301489468,4,43,2,深位,否
2,2,outbound,3433,B6T0000000973,E3,436740.0,436740.0,436768.9911933685,28.99119336851374,0.0,28.991193368507084,3,9,4,浅位,否
2,2,outbound,3432,B6T0000000973,E3,436740.0,436768.9911933685,436797.982386737,28.99119336851374,28.991193368507084,57.98238673701417,3,9,4,深位,否
2,2,outbound,1175,B6T0000001838,E1,437520.0,437573.26602060976,437599.89903091465,26.633010304855283,53.26602060976438,79.89903091464657,3,8,3,浅位,否
2,2,outbound,1169,B6T0000001838,E1,437520.0,437599.89903091465,437626.5320412195,26.633010304855283,79.89903091464657,106.53204121952876,3,8,3,深位,否
2,2,outbound,1173,B6T0000001838,E1,437520.0,437626.5320412195,437653.1650515244,26.633010304855283,106.53204121952876,133.16505152441096,4,8,3,浅位,否
2,2,outbound,1172,B6T0000001838,E1,437520.0,437653.1650515244,437679.7980618293,26.633010304855283,133.16505152441096,159.79806182929315,4,8,3,深位,否
2,2,outbound,3045,B6T0000000743,E3,439020.0,439020.0,439057.4456055747,37.44560557471998,0.0,37.445605574699584,4,17,2,深位,否
2,2,outbound,3044,B6T0000000743,E3,439020.0,439057.4456055747,439097.5209236206,40.07531804592297,37.445605574699584,77.52092362061376,3,12,14,浅位,否
2,2,outbound,3043,B6T0000000743,E3,439020.0,439097.5209236206,439137.5962416665,40.07531804592297,77.52092362061376,117.59624166652793,3,12,14,深位,否
2,2,inbound,IN0255,B6T0000000746,E3,442320.0,442320.0,442337.9493829894,17.949382989376325,0.0,17.949382989376318,3,9,3,浅位,否
2,2,inbound,IN0255,B6T0000000746,E3,442320.0,442347.9759728966,442366.46125427086,18.485281374238568,27.97597289661644,46.46125427086372,3,9,4,浅位,否
2,2,inbound,IN0255,B6T0000000746,E3,442320.0,442376.9671662651,442395.45244763937,18.485281374238568,56.967166265123524,75.4524476393708,3,9,4,深位,否
2,2,outbound,3717,B6T0000001969,E1,442440.0,442440.0,442481.3540076546,41.35400765460908,0.0,41.35400765459053,4,1,65,浅位,否
2,2,outbound,3716,B6T0000001969,E1,442440.0,442481.3540076546,442522.7080153092,41.35400765460908,41.35400765459053,82.70801530918106,4,1,65,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443160.0,443174.92820323026,14.92820323027551,0.0,14.928203230258077,3,1,12,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443182.7579697461,443197.68617297633,14.92820323027551,22.757969746075105,37.68617297633318,3,1,12,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443205.51593949215,443222.7260077997,17.21006830755259,45.51593949215021,62.726007799676154,3,8,3,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443232.14894979703,443249.35901810456,17.21006830755259,72.1489497970324,89.35901810455834,3,8,3,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443258.7819601019,443275.99202840944,17.21006830755259,98.78196010191459,115.99202840944054,4,8,3,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443285.4149704068,443302.6250387143,17.21006830755259,125.41497040679678,142.62503871432273,4,8,3,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443312.0479807117,443335.2970974916,23.249116779918605,152.04798071167897,175.2970974916243,4,17,2,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443349.4935862864,443373.93135221006,24.437765923651206,189.49358628637856,213.9313522100565,3,12,14,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443389.5689043323,443414.00667025597,24.437765923651206,229.56890433229273,254.00667025597068,3,12,14,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443429.6442223782,443454.1338775506,24.489655172413794,269.6442223782069,294.133877550601,3,20,1,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443469.18939859926,443493.67905377166,24.489655172413794,309.1893985992647,333.6790537716588,3,20,1,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443508.7345748203,443533.2242299927,24.489655172413794,348.73457482032245,373.2242299927166,4,20,1,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443548.2797510414,443572.7694062138,24.489655172413794,388.2797510413802,412.76940621377435,4,20,1,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443587.82492726244,443612.50824766385,24.68332040142414,427.824927262438,452.50824766384903,4,9,26,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443628.55785429495,443653.61220212106,25.054347826086957,468.55785429495154,493.6122021210613,4,1,65,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443669.91186194954,443694.96620977565,25.054347826086957,509.9118619495421,534.9662097756518,4,1,65,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443711.26586960413,443736.70560212847,25.439732524341892,551.2658696041326,576.7056021284661,3,9,30,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443753.4317643299,443778.87149685423,25.439732524341892,593.4317643299,618.8714968542336,3,9,30,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443795.59765905567,443821.03739158,25.439732524341892,635.5976590556675,661.037391580001,4,9,30,浅位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443837.76355378143,443863.20328630577,25.439732524341892,677.7635537814349,703.2032863057684,4,9,30,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443879.9294485072,443905.50553546374,25.576086956521742,719.9294485072023,745.5055354637443,3,1,68,深位,否
2,2,inbound,IN0474,B6T0000001427,E1,443160.0,443922.20519529225,443947.7812822488,25.576086956521742,762.2051952922484,787.7812822487904,4,1,68,浅位,否
2,2,outbound,1116,B6T0000001301,E3,443880.0,444284.5740586361,444320.6617131633,36.08765452720442,404.57405863609165,440.6617131633102,3,9,15,浅位,否
2,2,outbound,1108,B6T0000001301,E3,443880.0,444320.6617131633,444356.7493676905,36.08765452720442,440.6617131633102,476.74936769052874,3,9,15,深位,否
2,2,outbound,1114,B6T0000001301,E3,443880.0,444356.7493676905,444392.83702221775,36.08765452720442,476.74936769052874,512.8370222177473,4,9,15,浅位,否
