订单号,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),是否复合
348,B6T0000000139,E4,2,3,45,1,深位,302220.0,302276.9353846154,302333.87076923077,56.93538461538464,56.935384615382645,113.87076923076529,否
347,B6T0000000139,E4,2,4,45,1,浅位,302220.0,302333.87076923077,302390.80615384615,56.93538461538464,113.87076923076529,170.80615384614794,否
330,B6T0000000139,E4,2,4,45,1,深位,302220.0,302390.80615384615,302447.74153846153,56.93538461538464,170.80615384614794,227.74153846153058,否
2953,B6T0000000119,E4,2,4,43,3,深位,303660.0,303660.0,303714.49846153846,54.49846153846156,0.0,54.498461538460106,否
2954,B6T0000000119,E4,2,3,43,9,浅位,303660.0,303714.49846153846,303770.9169230769,56.418461538461564,54.498461538460106,110.91692307690391,否
2955,B6T0000000119,E4,2,3,43,9,深位,303660.0,303770.9169230769,303827.33538461535,56.418461538461564,110.91692307690391,167.33538461534772,否
1167,B6T0000000245,E4,2,3,45,5,浅位,308040.0,308265.42769230774,308323.64307692315,58.21538461538464,225.42769230774138,283.64307692315197,否
1163,B6T0000000245,E4,2,3,45,5,深位,308040.0,308323.64307692315,308381.85846153856,58.21538461538464,283.64307692315197,341.85846153856255,否
1154,B6T0000000245,E4,2,4,45,5,浅位,308040.0,308381.85846153856,308440.073846154,58.21538461538464,341.85846153856255,400.07384615397314,否
1158,B6T0000000245,E4,2,4,45,5,深位,308040.0,308440.073846154,308498.2892307694,58.21538461538464,400.07384615397314,458.2892307693837,否
503,B6T0000001101,E3,2,3,13,6,浅位,309960.0,310597.7846153844,310616.16615384596,18.38153846153846,637.7846153844148,656.1661538459593,否
507,B6T0000001101,E3,2,3,13,6,深位,309960.0,310616.16615384596,310634.5476923075,18.38153846153846,656.1661538459593,674.5476923075039,否
505,B6T0000001101,E3,2,4,13,6,浅位,309960.0,310634.5476923075,310652.92923076905,18.38153846153846,674.5476923075039,692.9292307690484,否
515,B6T0000001101,E3,2,4,13,6,深位,309960.0,310652.92923076905,310671.3107692306,18.38153846153846,692.9292307690484,711.310769230593,否
224,B6T0000000581,E3,2,3,10,8,浅位,311640.0,312211.9999999999,312227.32923076913,15.329230769230769,571.9999999998836,587.3292307691299,否
225,B6T0000000581,E3,2,3,10,8,深位,311640.0,312227.32923076913,312242.6584615384,15.329230769230769,587.3292307691299,602.6584615383763,否
220,B6T0000000581,E3,2,4,10,8,浅位,311640.0,312242.6584615384,312257.9876923076,15.329230769230769,602.6584615383763,617.9876923076226,否
226,B6T0000000581,E3,2,4,10,8,深位,311640.0,312257.9876923076,312273.31692307687,15.329230769230769,617.9876923076226,633.316923076869,否
221,B6T0000000581,E3,2,3,13,11,深位,311640.0,312411.2800000001,312431.2615384616,19.981538461538463,771.2800000000861,791.2615384616074,否
3642,B6T0000001391,E1,2,3,3,54,浅位,312900.0,312900.0,312924.81846153847,24.81846153846154,0.0,24.81846153846709,否
3643,B6T0000001391,E1,2,3,3,54,深位,312900.0,312924.81846153847,312949.63692307693,24.81846153846154,24.81846153846709,49.63692307693418,否
832,B6T0000001220,E3,2,4,9,4,浅位,312960.0,312967.5569230769,312978.81846153847,11.26153846153846,7.556923076917883,18.81846153846709,是
833,B6T0000001220,E3,2,4,9,4,深位,312960.0,312986.3753846154,312997.63692307693,11.26153846153846,26.375384615384974,37.63692307693418,是
3682,B6T0000001349,E1,2,3,3,13,深位,345240.0,345240.0,345251.6984615385,11.698461538461538,0.0,11.698461538471747,否
3683,B6T0000001349,E1,2,4,3,13,浅位,345240.0,345251.6984615385,345263.39692307694,11.698461538461538,11.698461538471747,23.396923076943494,否
2651,B6T0000001682,E1,2,3,7,20,浅位,345720.0,345720.0,345736.4,16.4,0.0,16.400000000023283,否
2650,B6T0000001682,E1,2,3,7,20,深位,345720.0,345736.4,345752.80000000005,16.4,16.400000000023283,32.800000000046566,否
2649,B6T0000001682,E1,2,4,7,20,浅位,345720.0,345752.80000000005,345769.20000000007,16.4,32.800000000046566,49.20000000006985,否
2648,B6T0000001682,E1,2,4,7,20,深位,345720.0,345769.20000000007,345785.6000000001,16.4,49.20000000006985,65.60000000009313,否
2739,B6T0000001280,E3,2,4,11,33,浅位,345720.0,345785.6000000001,345810.1600000001,24.560000000000002,65.60000000009313,90.1600000000908,否
2738,B6T0000001280,E3,2,4,11,33,深位,345720.0,345810.1600000001,345834.7200000001,24.560000000000002,90.1600000000908,114.72000000008848,否
3726,B6T0000001813,E1,2,3,4,3,浅位,345840.0,345840.0,345849.11384615384,9.113846153846154,0.0,9.113846153835766,否
3727,B6T0000001813,E1,2,3,4,3,深位,345840.0,345849.11384615384,345858.2276923077,9.113846153846154,9.113846153835766,18.227692307671532,否
1989,B6T0000000186,E4,2,4,43,9,浅位,346080.0,346080.0,346136.41846153844,56.418461538461564,0.0,56.41846153844381,否
1990,B6T0000000186,E4,2,4,43,9,深位,346080.0,346136.41846153844,346192.8369230769,56.418461538461564,56.41846153844381,112.83692307688762,否
1991,B6T0000000186,E4,2,3,43,13,浅位,346080.0,346192.8369230769,346250.53538461536,57.69846153846156,112.83692307688762,170.53538461535936,否
974,B6T0000001844,E1,2,3,1,6,浅位,346200.0,346250.53538461536,346258.76307692303,8.227692307692308,50.53538461535936,58.763076923030894,否
973,B6T0000001844,E1,2,3,1,6,深位,346200.0,346258.76307692303,346266.9907692307,8.227692307692308,58.763076923030894,66.99076923070243,否
972,B6T0000001844,E1,2,4,1,6,浅位,346200.0,346266.9907692307,346275.2184615384,8.227692307692308,66.99076923070243,75.21846153837396,否
977,B6T0000001844,E1,2,4,1,6,深位,346200.0,346275.2184615384,346283.44615384605,8.227692307692308,75.21846153837396,83.44615384604549,否
752,B6T0000000843,E3,2,3,16,4,浅位,346140.0,346283.44615384605,346304.8799999999,21.43384615384615,143.4461538460455,164.87999999988824,否
1992,B6T0000000186,E4,2,3,43,13,深位,346080.0,346304.8799999999,346362.57846153836,57.69846153846156,224.87999999988824,282.57846153836,否
2208,B6T0000001098,E3,2,3,9,27,浅位,346200.0,346362.57846153836,346382.7569230768,20.178461538461537,162.57846153836,182.7569230768131,否
2209,B6T0000001098,E3,2,3,9,27,深位,346200.0,346382.7569230768,346402.93538461527,20.178461538461537,182.7569230768131,202.93538461526623,否
2210,B6T0000001098,E3,2,4,9,27,浅位,346200.0,346402.93538461527,346423.1138461537,20.178461538461537,202.93538461526623,223.11384615371935,否
1993,B6T0000000186,E4,2,4,43,13,浅位,346080.0,346423.1138461537,346480.8123076922,57.69846153846156,343.11384615371935,400.8123076921911,否
1994,B6T0000000186,E4,2,4,43,13,深位,346080.0,346480.8123076922,346538.51076923066,57.69846153846156,400.8123076921911,458.51076923066285,否
1995,B6T0000000186,E4,2,4,46,2,浅位,346080.0,346538.51076923066,346597.3046153845,58.79384615384618,458.51076923066285,517.3046153844916,否
1996,B6T0000000186,E4,2,4,46,2,深位,346080.0,346597.3046153845,346656.0984615383,58.79384615384618,517.3046153844916,576.0984615383204,否
2453,B6T0000001399,E1,2,3,1,19,浅位,346860.0,346909.5507692308,346921.9384615385,12.387692307692308,49.55076923081651,61.93846153852064,否
3592,B6T0000000056,E4,2,4,43,8,深位,347820.0,347820.0,347876.09846153844,56.098461538461564,0.0,56.09846153843682,否
3593,B6T0000000056,E4,2,3,43,10,浅位,347820.0,347876.09846153844,347932.8369230769,56.738461538461564,56.09846153843682,112.83692307688762,否
3738,B6T0000000137,E4,2,3,46,14,浅位,347880.0,347932.8369230769,347995.47076923074,62.63384615384618,52.836923076887615,115.47076923074201,否
2817,B6T0000000976,E3,2,4,39,5,浅位,348120.0,348120.0,348170.06153846154,50.06153846153848,0.0,50.061538461537566,否
2819,B6T0000000976,E3,2,4,39,5,深位,348120.0,348170.06153846154,348220.1230769231,50.06153846153848,50.061538461537566,100.12307692307513,否
3226,B6T0000001769,E1,2,3,7,35,浅位,348300.0,348300.0,348321.2,21.2,0.0,21.20000000001164,否
3228,B6T0000001769,E1,2,3,7,35,深位,348300.0,348321.2,348342.4,21.2,21.20000000001164,42.40000000002328,否
3227,B6T0000001769,E1,2,4,7,35,浅位,348300.0,348342.4,348363.60000000003,21.2,42.40000000002328,63.600000000034925,否
1738,B6T0000001149,E3,2,4,13,5,浅位,348480.0,348480.0,348498.06153846154,18.06153846153846,0.0,18.061538461537566,否
1743,B6T0000001149,E3,2,4,13,5,深位,348480.0,348498.06153846154,348516.1230769231,18.06153846153846,18.061538461537566,36.12307692307513,否
1742,B6T0000001149,E3,2,3,9,26,浅位,348480.0,348516.1230769231,348535.9815384615,19.858461538461537,36.12307692307513,55.98153846152127,否
1744,B6T0000001149,E3,2,3,9,26,深位,348480.0,348535.9815384615,348555.83999999997,19.858461538461537,55.98153846152127,75.8399999999674,否
1741,B6T0000001149,E3,2,4,9,26,浅位,348480.0,348555.83999999997,348575.6984615384,19.858461538461537,75.8399999999674,95.69846153841354,否
1737,B6T0000001149,E3,2,3,13,14,深位,348480.0,348575.6984615384,348596.63999999996,20.941538461538464,95.69846153841354,116.63999999995576,否
1745,B6T0000001149,E3,2,4,13,14,浅位,348480.0,348596.63999999996,348617.5815384615,20.941538461538464,116.63999999995576,137.58153846149798,否
1746,B6T0000001149,E3,2,4,13,14,深位,348480.0,348617.5815384615,348638.52307692304,20.941538461538464,137.58153846149798,158.5230769230402,否
1739,B6T0000001149,E3,2,4,10,29,深位,348480.0,348638.52307692304,348660.57230769226,22.04923076923077,158.5230769230402,180.57230769225862,否
3661,B6T0000001520,E1,2,4,7,5,深位,357720.0,357720.0,357731.6,11.6,0.0,11.599999999976717,否
3660,B6T0000001520,E1,2,3,4,11,浅位,357720.0,357731.6,357743.2738461538,11.673846153846155,11.599999999976717,23.273846153810155,否
3736,B6T0000001743,E1,2,3,2,10,浅位,366420.0,366420.0,366430.1230769231,10.123076923076923,0.0,10.123076923075132,否
3737,B6T0000001743,E1,2,3,2,10,深位,366420.0,366430.1230769231,366440.24615384615,10.123076923076923,10.123076923075132,20.246153846150264,否
3667,B6T0000001940,E1,2,3,8,52,浅位,369420.0,369420.0,369447.2553846154,27.255384615384614,0.0,27.25538461538963,否
3666,B6T0000001940,E1,2,3,8,52,深位,369420.0,369447.2553846154,369474.5107692308,27.255384615384614,27.25538461538963,54.51076923077926,否
311,B6T0000001196,E3,2,3,14,4,浅位,376560.0,376616.91692307685,376635.8892307691,18.97230769230769,56.916923076845706,75.88923076912761,否
313,B6T0000001196,E3,2,3,14,4,深位,376560.0,376635.8892307691,376654.8615384614,18.97230769230769,75.88923076912761,94.86153846140951,否
312,B6T0000001196,E3,2,4,14,4,浅位,376560.0,376654.8615384614,376673.8338461537,18.97230769230769,94.86153846140951,113.83384615369141,否
918,B6T0000000411,E3,2,3,15,6,深位,378240.0,378258.75076923077,378279.5938461539,20.84307692307692,18.750769230769947,39.59384615387535,否
913,B6T0000000411,E3,2,4,15,6,浅位,378240.0,378279.5938461539,378300.436923077,20.84307692307692,39.59384615387535,60.43692307698075,否
922,B6T0000000411,E3,2,4,15,6,深位,378240.0,378300.436923077,378321.2800000001,20.84307692307692,60.43692307698075,81.28000000008615,否
3720,B6T0000000563,E3,2,4,26,45,浅位,382020.0,382020.0,382066.8615384615,46.861538461538466,0.0,46.861538461525925,否
3721,B6T0000000563,E3,2,4,26,45,深位,382020.0,382066.8615384615,382113.72307692305,46.861538461538466,46.861538461525925,93.72307692305185,否
2113,B6T0000001146,E3,2,3,16,3,浅位,385740.0,385740.0,385761.11384615384,21.113846153846154,0.0,21.113846153835766,否
2114,B6T0000001146,E3,2,3,16,3,深位,385740.0,385761.11384615384,385782.2276923077,21.113846153846154,21.113846153835766,42.22769230767153,否
2115,B6T0000001146,E3,2,4,16,3,浅位,385740.0,385782.2276923077,385803.3415384615,21.113846153846154,42.22769230767153,63.3415384615073,否
2116,B6T0000001146,E3,2,4,16,3,深位,385740.0,385803.3415384615,385824.45538461534,21.113846153846154,63.3415384615073,84.45538461534306,否
2758,B6T0000001843,E1,2,4,5,2,浅位,386040.0,386040.0,386049.4092307692,9.409230769230769,0.0,9.409230769204441,否
2756,B6T0000001843,E1,2,4,5,2,深位,386040.0,386049.4092307692,386058.8184615384,9.409230769230769,9.409230769204441,18.818461538408883,否
2757,B6T0000001843,E1,2,3,8,8,深位,386040.0,386058.8184615384,386071.9938461538,13.175384615384615,18.818461538408883,31.993846153782215,否
2759,B6T0000001843,E1,2,3,6,14,浅位,386040.0,386071.9938461538,386085.8584615384,13.864615384615385,31.993846153782215,45.85846153838793,否
3460,B6T0000000167,E4,2,3,43,3,浅位,395520.0,395520.0,395574.49846153846,54.49846153846156,0.0,54.498461538460106,否
3461,B6T0000000167,E4,2,3,43,3,深位,395520.0,395574.49846153846,395628.9969230769,54.49846153846156,54.498461538460106,108.99692307692021,否
596,B6T0000000247,E4,2,3,45,2,浅位,400380.0,400435.7784615385,400493.0338461539,57.25538461538464,55.778461538488045,113.03384615387768,否
595,B6T0000000247,E4,2,3,45,2,深位,400380.0,400493.0338461539,400550.28923076927,57.25538461538464,113.03384615387768,170.2892307692673,否
3145,B6T0000001777,E1,2,3,2,9,浅位,402420.0,402420.0,402429.80307692307,9.803076923076922,0.0,9.803076923068147,否
3146,B6T0000001777,E1,2,3,2,9,深位,402420.0,402429.80307692307,402439.60615384614,9.803076923076922,9.803076923068147,19.606153846136294,否
3147,B6T0000001777,E1,2,4,2,9,浅位,402420.0,402439.60615384614,402449.4092307692,9.803076923076922,19.606153846136294,29.40923076920444,否
6,B6T0000001209,E3,2,3,9,3,浅位,402180.0,402516.58461538475,402529.0830769232,12.498461538461537,336.5846153847524,349.0830769232125,否
5,B6T0000001209,E3,2,3,9,3,深位,402180.0,402529.0830769232,402541.5815384617,12.498461538461537,349.0830769232125,361.5815384616726,否
4,B6T0000001209,E3,2,3,10,1,浅位,402180.0,402541.5815384617,402554.6707692309,13.08923076923077,361.5815384616726,374.6707692309283,否
2,B6T0000001209,E3,2,3,10,1,深位,402180.0,402554.6707692309,402567.7600000002,13.08923076923077,374.6707692309283,387.76000000018394,否
11,B6T0000001209,E3,2,4,10,1,浅位,402180.0,402567.7600000002,402580.84923076944,13.08923076923077,387.76000000018394,400.8492307694396,否
9,B6T0000001209,E3,2,4,10,1,深位,402180.0,402580.84923076944,402593.9384615387,13.08923076923077,400.8492307694396,413.93846153869526,否
3681,B6T0000000285,E4,2,3,43,10,深位,402600.0,402600.0,402656.73846153845,56.738461538461564,0.0,56.73846153845079,否
3680,B6T0000000285,E4,2,4,43,10,浅位,402600.0,402656.73846153845,402713.4769230769,56.738461538461564,56.73846153845079,113.47692307690158,否
2598,B6T0000000683,E3,2,4,10,8,深位,431640.0,431640.0,431655.32923076925,15.329230769230769,0.0,15.329230769246351,否
2595,B6T0000000683,E3,2,3,13,6,深位,431640.0,431655.32923076925,431673.7107692308,18.38153846153846,15.329230769246351,33.7107692307909,否
2596,B6T0000000683,E3,2,4,13,6,浅位,431640.0,431673.7107692308,431692.09230769234,18.38153846153846,33.7107692307909,52.09230769233545,否
2597,B6T0000000683,E3,2,4,13,6,深位,431640.0,431692.09230769234,431710.4738461539,18.38153846153846,52.09230769233545,70.47384615388,否
2599,B6T0000000683,E3,2,3,13,11,深位,431640.0,431710.4738461539,431730.4553846154,19.981538461538463,70.47384615388,90.45538461540127,否
1798,B6T0000001271,E3,2,3,9,22,浅位,431820.0,431923.7907692308,431942.3692307693,18.57846153846154,103.7907692308072,122.3692307692836,否
1797,B6T0000001271,E3,2,3,9,22,深位,431820.0,431942.3692307693,431960.94769230776,18.57846153846154,122.3692307692836,140.94769230776,否
1803,B6T0000001271,E3,2,4,9,22,浅位,431820.0,431960.94769230776,431979.52615384624,18.57846153846154,140.94769230776,159.5261538462364,否
1804,B6T0000001271,E3,2,4,9,22,深位,431820.0,431979.52615384624,431998.1046153847,18.57846153846154,159.5261538462364,178.10461538471282,否
3486,B6T0000001445,E1,2,3,8,2,深位,432480.0,432480.0,432491.2553846154,11.255384615384614,0.0,11.25538461538963,否
3487,B6T0000001445,E1,2,4,2,14,深位,432480.0,432491.2553846154,432502.6584615385,11.403076923076924,11.25538461538963,22.658461538492702,否
392,B6T0000000471,E3,2,4,17,1,深位,433020.0,433020.0,433041.70461538463,21.704615384615384,0.0,21.704615384631325,否
3654,B6T0000000616,E3,2,3,14,4,浅位,433800.0,433800.0,433818.9723076923,18.97230769230769,0.0,18.972307692281902,否
3655,B6T0000000616,E3,2,3,14,4,深位,433800.0,433818.9723076923,433837.94461538456,18.97230769230769,18.972307692281902,37.944615384563804,否
627,B6T0000000469,E3,2,4,9,11,浅位,433980.0,433980.0,433995.05846153846,15.058461538461538,0.0,15.058461538457777,否
628,B6T0000000469,E3,2,4,9,11,深位,433980.0,433995.05846153846,434010.1169230769,15.058461538461538,15.058461538457777,30.116923076915555,否
937,B6T0000000508,E3,2,3,19,2,浅位,434460.0,434460.0,434484.48615384614,24.486153846153847,0.0,24.48615384614095,否
946,B6T0000000508,E3,2,3,19,2,深位,434460.0,434484.48615384614,434508.9723076923,24.486153846153847,24.48615384614095,48.9723076922819,否
945,B6T0000000508,E3,2,4,19,2,浅位,434460.0,434508.9723076923,434533.4584615384,24.486153846153847,48.9723076922819,73.45846153842285,否
944,B6T0000000508,E3,2,4,19,2,深位,434460.0,434533.4584615384,434557.94461538456,24.486153846153847,73.45846153842285,97.9446153845638,否
2425,B6T0000000890,E3,2,3,9,30,浅位,434940.0,434940.0,434961.1384615385,21.138461538461538,0.0,21.138461538474075,否
2426,B6T0000000890,E3,2,3,9,30,深位,434940.0,434961.1384615385,434982.27692307695,21.138461538461538,21.138461538474075,42.27692307694815,否
2428,B6T0000000890,E3,2,4,9,30,浅位,434940.0,434982.27692307695,435003.4153846154,21.138461538461538,42.27692307694815,63.41538461542223,否
2429,B6T0000000890,E3,2,4,9,30,深位,434940.0,435003.4153846154,435024.5538461539,21.138461538461538,63.41538461542223,84.5538461538963,否
92,B6T0000000261,E4,2,3,43,2,浅位,435240.0,435348.3569230769,435402.53538461536,54.17846153846156,108.35692307690624,162.53538461535936,否
84,B6T0000000261,E4,2,3,43,2,深位,435240.0,435402.53538461536,435456.7138461538,54.17846153846156,162.53538461535936,216.71384615381248,否
93,B6T0000000261,E4,2,4,43,2,浅位,435240.0,435456.7138461538,435510.89230769227,54.17846153846156,216.71384615381248,270.8923076922656,否
85,B6T0000000261,E4,2,4,43,2,深位,435240.0,435510.89230769227,435565.0707692307,54.17846153846156,270.8923076922656,325.0707692307187,否
1173,B6T0000001838,E1,2,3,8,3,浅位,437520.0,437565.6615384616,437577.23692307697,11.575384615384614,45.66153846157249,57.236923076969106,否
1172,B6T0000001838,E1,2,3,8,3,深位,437520.0,437577.23692307697,437588.81230769237,11.575384615384614,57.236923076969106,68.81230769236572,否
1171,B6T0000001838,E1,2,4,8,3,浅位,437520.0,437588.81230769237,437600.38769230776,11.575384615384614,68.81230769236572,80.38769230776234,否
1170,B6T0000001838,E1,2,4,8,3,深位,437520.0,437600.38769230776,437611.96307692316,11.575384615384614,80.38769230776234,91.96307692315895,否
1266,B6T0000000615,E3,2,3,20,5,浅位,443820.0,444007.1999999999,444033.8769230768,26.67692307692308,187.19999999989523,213.87692307680845,否
1267,B6T0000000615,E3,2,3,20,5,深位,443820.0,444033.8769230768,444060.5538461537,26.67692307692308,213.87692307680845,240.55384615372168,否
1273,B6T0000000615,E3,2,4,20,5,浅位,443820.0,444060.5538461537,444087.23076923063,26.67692307692308,240.55384615372168,267.2307692306349,否
1272,B6T0000000615,E3,2,4,20,5,深位,443820.0,444087.23076923063,444113.90769230755,26.67692307692308,267.2307692306349,293.90769230754813,否
1104,B6T0000001301,E3,2,3,9,15,浅位,443880.0,444160.12307692313,444176.4615384616,16.338461538461537,280.12307692313334,296.46153846161906,否
1109,B6T0000001301,E3,2,3,9,15,深位,443880.0,444176.4615384616,444192.8000000001,16.338461538461537,296.46153846161906,312.8000000001048,否
1102,B6T0000001301,E3,2,4,9,15,浅位,443880.0,444192.8000000001,444209.1384615386,16.338461538461537,312.8000000001048,329.1384615385905,否
1117,B6T0000001301,E3,2,4,9,15,深位,443880.0,444209.1384615386,444225.4769230771,16.338461538461537,329.1384615385905,345.4769230770762,否
1121,B6T0000001955,E1,2,4,4,5,浅位,447420.0,447481.6153846155,447520.1907692309,38.57538461538463,61.615384615492076,100.19076923088869,是
1125,B6T0000001955,E1,2,4,4,5,深位,447420.0,447558.85846153856,447597.52615384624,38.66769230769233,138.85846153856255,177.5261538462364,是
1593,B6T0000001157,E3,2,3,9,20,浅位,447840.0,447993.0246153849,448031.72307692334,38.69846153846156,153.02461538487114,191.7230769233429,是
1592,B6T0000001157,E3,2,3,9,20,深位,447840.0,448070.4215384618,448109.1200000003,38.69846153846156,230.42153846181463,269.1200000002864,是
1591,B6T0000001157,E3,2,4,9,20,浅位,447840.0,448147.8492307695,448186.5784615387,38.72923076923078,307.8492307694978,346.57846153870923,是
1590,B6T0000001157,E3,2,4,9,20,深位,447840.0,448225.307692308,448264.0369230772,38.72923076923078,385.30769230797887,424.0369230771903,是
1597,B6T0000001157,E3,2,3,26,2,浅位,447840.0,448302.76615384646,448341.4953846157,38.72923076923078,462.76615384645993,501.49538461567136,是
1598,B6T0000001157,E3,2,3,26,2,深位,447840.0,448380.22461538494,448418.95384615415,38.72923076923078,540.224615384941,578.9538461541524,是
1599,B6T0000001157,E3,2,4,26,2,浅位,447840.0,448457.7815384619,448496.6092307696,38.827692307692324,617.7815384619171,656.6092307696235,是
1323,B6T0000001360,E1,2,4,2,7,浅位,454620.0,454620.0,454629.16307692305,9.163076923076924,0.0,9.163076923054177,否
1324,B6T0000001360,E1,2,4,2,7,深位,454620.0,454629.16307692305,454638.3261538461,9.163076923076924,9.163076923054177,18.326153846108355,否
1622,B6T0000001671,E1,2,3,6,6,浅位,456420.0,456506.7938461539,456518.0984615385,11.304615384615385,86.79384615388699,98.09846153849503,否
1631,B6T0000001671,E1,2,3,6,6,深位,456420.0,456518.0984615385,456529.4030769231,11.304615384615385,98.09846153849503,109.40307692310307,否
1624,B6T0000001671,E1,2,4,6,6,浅位,456420.0,456529.4030769231,456540.7076923077,11.304615384615385,109.40307692310307,120.70769230771111,否
1849,B6T0000000219,E4,2,3,43,1,浅位,460560.0,460560.0,460613.85846153845,53.85846153846156,0.0,53.858461538446136,否
1848,B6T0000000219,E4,2,3,43,1,深位,460560.0,460613.85846153845,460667.7169230769,53.85846153846156,53.858461538446136,107.71692307689227,否
1847,B6T0000000219,E4,2,4,43,1,浅位,460560.0,460667.7169230769,460721.57538461534,53.85846153846156,107.71692307689227,161.5753846153384,否
1846,B6T0000000219,E4,2,4,43,1,深位,460560.0,460721.57538461534,460775.4338461538,53.85846153846156,161.5753846153384,215.43384615378454,否
1843,B6T0000000219,E4,2,3,45,9,浅位,460560.0,461013.4153846153,461072.9107692307,59.495384615384644,453.4153846153058,512.9107692306861,否
1207,B6T0000001639,E1,2,3,3,6,浅位,463080.0,463117.8338461539,463127.2923076924,9.458461538461538,37.83384615392424,47.2923076924053,否
1206,B6T0000001639,E1,2,3,3,6,深位,463080.0,463127.2923076924,463136.7507692309,9.458461538461538,47.2923076924053,56.75076923088636,否
1194,B6T0000001639,E1,2,4,3,6,浅位,463080.0,463136.7507692309,463146.20923076937,9.458461538461538,56.75076923088636,66.20923076936742,否
1196,B6T0000001639,E1,2,4,3,6,深位,463080.0,463146.20923076937,463155.66769230785,9.458461538461538,66.20923076936742,75.66769230784848,否
539,B6T0000001197,E3,2,3,15,4,浅位,466860.0,466920.6092307693,466940.81230769237,20.20307692307692,60.60923076927429,80.81230769236572,否
543,B6T0000001197,E3,2,3,15,4,深位,466860.0,466940.81230769237,466961.01538461546,20.20307692307692,80.81230769236572,101.01538461545715,否
537,B6T0000001197,E3,2,4,15,4,浅位,466860.0,466961.01538461546,466981.21846153855,20.20307692307692,101.01538461545715,121.21846153854858,否
538,B6T0000001197,E3,2,4,15,4,深位,466860.0,466981.21846153855,467001.42153846164,20.20307692307692,121.21846153854858,141.42153846164,否
3734,B6T0000001426,E1,2,4,4,11,浅位,468300.0,468300.0,468311.67384615383,11.673846153846155,0.0,11.673846153833438,否
3735,B6T0000001426,E1,2,4,4,11,深位,468300.0,468311.67384615383,468323.34769230767,11.673846153846155,11.673846153833438,23.347692307666875,否
2303,B6T0000001178,E3,2,3,9,28,浅位,470880.0,470998.39384615363,471018.8923076921,20.498461538461537,118.39384615363088,138.89230769209098,否
2302,B6T0000001178,E3,2,3,9,28,深位,470880.0,471018.8923076921,471039.39076923055,20.498461538461537,138.89230769209098,159.3907692305511,否
1433,B6T0000000745,E3,2,3,15,12,浅位,470700.0,471066.6830769229,471089.446153846,22.76307692307692,366.6830769228982,389.4461538459873,否
3585,B6T0000000883,E3,2,3,9,58,浅位,472980.0,472980.0,473010.09846153844,30.09846153846154,0.0,30.098461538436823,否
3584,B6T0000000883,E3,2,3,9,58,深位,472980.0,473010.09846153844,473040.1969230769,30.09846153846154,30.098461538436823,60.196923076873645,否
1902,B6T0000001740,E1,2,3,4,10,浅位,480000.0,480000.0,480011.3538461538,11.353846153846154,0.0,11.353846153826453,否
1901,B6T0000001740,E1,2,3,4,10,深位,480000.0,480011.3538461538,480022.70769230765,11.353846153846154,11.353846153826453,22.707692307652906,否
1903,B6T0000001740,E1,2,4,4,10,浅位,480000.0,480022.70769230765,480034.0615384615,11.353846153846154,22.707692307652906,34.06153846147936,否
1907,B6T0000001740,E1,2,4,4,10,深位,480000.0,480034.0615384615,480045.4153846153,11.353846153846154,34.06153846147936,45.41538461530581,否
1763,B6T0000001236,E3,2,4,9,26,浅位,482580.0,482580.0,482599.85846153845,19.858461538461537,0.0,19.858461538446136,否
1762,B6T0000001236,E3,2,3,9,27,浅位,482580.0,482599.85846153845,482620.0369230769,20.178461538461537,19.858461538446136,40.03692307689926,否
1757,B6T0000001236,E3,2,3,9,27,深位,482580.0,482620.0369230769,482640.21538461535,20.178461538461537,40.03692307689926,60.21538461535238,否
1758,B6T0000001236,E3,2,4,9,27,浅位,482580.0,482640.21538461535,482660.3938461538,20.178461538461537,60.21538461535238,80.3938461538055,否
1759,B6T0000001236,E3,2,3,13,14,深位,482580.0,482660.3938461538,482681.33538461535,20.941538461538464,80.3938461538055,101.33538461534772,否
1760,B6T0000001236,E3,2,4,13,14,浅位,482580.0,482681.33538461535,482702.2769230769,20.941538461538464,101.33538461534772,122.27692307688994,否
1761,B6T0000001236,E3,2,4,13,14,深位,482580.0,482702.2769230769,482723.21846153843,20.941538461538464,122.27692307688994,143.21846153843217,否
1765,B6T0000001236,E3,2,3,16,4,浅位,482580.0,482723.21846153843,482744.6523076923,21.43384615384615,143.21846153843217,164.65230769227492,否
1764,B6T0000001236,E3,2,4,10,29,深位,482580.0,482744.6523076923,482766.7015384615,22.04923076923077,164.65230769227492,186.70153846149333,否
1766,B6T0000001236,E3,2,4,11,33,浅位,482580.0,482766.7015384615,482791.2615384615,24.560000000000002,186.70153846149333,211.261538461491,否
3231,B6T0000000963,E3,2,3,16,38,浅位,482940.0,483004.6276923077,483036.94153846154,32.31384615384615,64.62769230769482,96.94153846154222,否
3184,B6T0000001919,E1,2,3,4,7,深位,485460.0,485460.0,485470.39384615386,10.393846153846155,0.0,10.393846153863706,否
3185,B6T0000001919,E1,2,4,4,7,浅位,485460.0,485470.39384615386,485480.7876923077,10.393846153846155,10.393846153863706,20.78769230772741,否
3186,B6T0000001919,E1,2,4,4,7,深位,485460.0,485480.7876923077,485491.1815384616,10.393846153846155,20.78769230772741,31.181538461591117,否
