堆垛机编号,巷道号,任务类型,订单号,原材料编号,箱子类型,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),货架号,层(z),列(x),深浅位,是否复合
2,2,outbound,319,B6T0000001196,E3,216480.0,216603.69846153844,216621.75999999998,18.06153846153846,123.69846153844264,141.7599999999802,3,13,5,浅位,否
2,2,outbound,318,B6T0000001196,E3,216480.0,216621.75999999998,216639.82153846152,18.06153846153846,141.7599999999802,159.82153846151778,3,13,5,深位,否
2,2,outbound,323,B6T0000001196,E3,216480.0,216639.82153846152,216657.88307692306,18.06153846153846,159.82153846151778,177.88307692305534,4,13,5,浅位,否
2,2,outbound,322,B6T0000001196,E3,216480.0,216657.88307692306,216675.9446153846,18.06153846153846,177.88307692305534,195.9446153845929,4,13,5,深位,否
2,2,outbound,3033,B6T0000001726,E1,218220.0,218220.0,218238.96,18.96,0.0,18.95999999999185,4,7,28,浅位,否
2,2,outbound,3031,B6T0000001726,E1,218220.0,218238.96,218257.91999999998,18.96,18.95999999999185,37.9199999999837,4,7,28,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219120.0,219132.03076923077,12.03076923076923,0.0,12.030769230768783,3,13,5,浅位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219138.06153846154,219150.0923076923,12.03076923076923,18.061538461537566,30.09230769230635,3,13,5,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219156.12307692308,219168.15384615384,12.03076923076923,36.12307692307513,48.153846153843915,4,13,5,浅位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219174.1846153846,219186.21538461538,12.03076923076923,54.1846153846127,66.21538461538148,4,13,5,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219192.24615384615,219205.71692307692,13.470769230769232,72.24615384615026,85.71692307692138,3,13,14,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219213.1876923077,219226.65846153846,13.470769230769232,93.18769230769249,106.6584615384636,4,13,14,浅位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219234.12923076923,219247.6,13.470769230769232,114.12923076923471,127.60000000000582,4,13,14,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219255.07076923078,219274.31384615385,19.243076923076924,135.07076923077693,154.3138461538474,3,19,27,浅位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219287.55692307692,219306.8,19.243076923076924,167.55692307691788,186.79999999998836,3,19,27,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219320.04307692306,219339.28615384613,19.243076923076924,200.04307692305883,219.2861538461293,4,19,27,浅位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219352.5292307692,219371.77230769227,19.243076923076924,232.52923076919978,251.77230769227026,4,19,27,深位,否
2,2,inbound,IN0333,B6T0000001029,E3,219120.0,219385.01538461534,219404.82461538457,19.809230769230773,265.01538461534074,284.82461538456846,3,22,19,浅位,否
2,2,outbound,2642,B6T0000000200,E4,219840.0,219840.0,219905.71076923076,65.71076923076926,0.0,65.7107692307618,3,48,14,浅位,否
2,2,outbound,2641,B6T0000000200,E4,219840.0,219905.71076923076,219971.42153846152,65.71076923076926,65.7107692307618,131.4215384615236,3,48,14,深位,否
2,2,outbound,2640,B6T0000000200,E4,219840.0,219971.42153846152,220037.13230769229,65.71076923076926,131.4215384615236,197.1323076922854,4,48,14,浅位,否
2,2,outbound,2643,B6T0000000200,E4,219840.0,220037.13230769229,220102.84307692305,65.71076923076926,197.1323076922854,262.8430769230472,4,48,14,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220200.0,220235.8553846154,35.85538461538463,0.0,35.85538461539545,3,48,14,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220265.71076923076,220301.56615384616,35.85538461538463,65.7107692307618,101.56615384615725,3,48,14,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220331.42153846152,220367.27692307692,35.85538461538463,131.4215384615236,167.27692307691905,4,48,14,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220397.13230769229,220432.98769230768,35.85538461538463,197.1323076922854,232.98769230768085,4,48,14,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220462.84307692305,220500.61230769227,37.76923076923078,262.8430769230472,300.61230769226677,4,43,50,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220532.38153846152,220570.31076923074,37.929230769230784,332.38153846151545,370.3107692307385,3,43,51,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220602.24,220640.1692307692,37.929230769230784,402.2399999999907,440.16923076921375,3,43,51,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220672.09846153847,220710.0276923077,37.929230769230784,472.0984615384659,510.027692307689,4,43,51,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220741.95692307694,220779.88615384616,37.929230769230784,541.9569230769412,579.8861538461642,4,43,51,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220811.81538461542,220849.87384615387,38.05846153846155,611.8153846154164,649.8738461538742,3,44,47,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220881.93230769233,220919.9907692308,38.05846153846155,681.932307692332,719.9907692307897,3,44,47,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,220952.04923076925,220990.1076923077,38.05846153846155,752.0492307692475,790.1076923077053,4,44,47,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221022.16615384616,221060.22461538462,38.05846153846155,822.1661538461631,860.2246153846208,4,44,47,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221092.28307692308,221130.3723076923,38.08923076923078,892.2830769230786,930.3723076923052,3,43,52,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221162.46153846153,221200.55076923076,38.08923076923078,962.4615384615317,1000.5507692307583,3,43,52,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221232.63999999998,221270.7292307692,38.08923076923078,1032.6399999999849,1070.7292307692114,4,43,52,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221302.81846153844,221340.90769230766,38.08923076923078,1102.818461538438,1140.9076923076645,4,43,52,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221372.9969230769,221411.21538461535,38.218461538461554,1172.996923076891,1211.2153846153524,3,44,48,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221443.4338461538,221481.65230769227,38.218461538461554,1243.4338461538136,1281.652307692275,3,44,48,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221513.87076923074,221552.0892307692,38.218461538461554,1313.8707692307362,1352.0892307691975,4,44,48,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221584.30769230766,221622.52615384612,38.218461538461554,1384.3076923076587,1422.52615384612,4,44,48,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221654.74461538458,221692.9938461538,38.24923076923078,1454.7446153845813,1492.9938461538113,3,43,53,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221725.24307692304,221763.49230769227,38.24923076923078,1525.2430769230414,1563.4923076922714,3,43,53,深位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221795.7415384615,221833.99076923073,38.24923076923078,1595.7415384615015,1633.9907692307315,4,43,53,浅位,否
2,2,inbound,IN0065,B6T0000000178,E4,220200.0,221866.23999999996,221904.4892307692,38.24923076923078,1666.2399999999616,1704.4892307691916,4,43,53,深位,否
2,2,outbound,2761,B6T0000000146,E4,228000.0,228000.0,228060.57846153845,60.57846153846157,0.0,60.5784615384473,3,43,22,浅位,否
2,2,outbound,2763,B6T0000000146,E4,228000.0,228060.57846153845,228121.1569230769,60.57846153846157,60.5784615384473,121.1569230768946,3,43,22,深位,否
2,2,outbound,2760,B6T0000000146,E4,228000.0,228121.1569230769,228181.73538461534,60.57846153846157,121.1569230768946,181.7353846153419,4,43,22,浅位,否
2,2,outbound,2762,B6T0000000146,E4,228000.0,228181.73538461534,228242.3138461538,60.57846153846157,181.7353846153419,242.3138461537892,4,43,22,深位,否
2,2,outbound,2369,B6T0000001572,E1,228780.0,228780.0,228794.77538461538,14.775384615384617,0.0,14.775384615379153,4,8,13,浅位,否
2,2,outbound,2368,B6T0000001572,E1,228780.0,228794.77538461538,228809.55076923076,14.775384615384617,14.775384615379153,29.550769230758306,4,8,13,深位,否
2,2,inbound,IN0074,B6T0000000206,E4,232020.0,232020.0,232053.28923076924,33.289230769230784,0.0,33.2892307692382,3,43,22,浅位,否
2,2,inbound,IN0074,B6T0000000206,E4,232020.0,232080.57846153845,232113.8676923077,33.289230769230784,60.5784615384473,93.8676923076855,3,43,22,深位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233100.0,233108.71384615384,8.713846153846154,0.0,8.713846153841587,4,1,16,浅位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233111.42769230768,233120.14153846152,8.713846153846154,11.427692307683174,20.14153846152476,4,1,16,深位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233122.85538461537,233131.66769230767,8.812307692307693,22.855384615366347,31.66769230767386,4,6,7,浅位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233134.47999999998,233143.2923076923,8.812307692307693,34.47999999998137,43.29230769228889,4,6,7,深位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233146.1046153846,233155.45846153845,9.353846153846154,46.1046153845964,55.45846153845196,3,1,20,浅位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233158.81230769228,233169.19999999998,10.387692307692308,58.81230769227841,69.19999999998254,4,8,13,浅位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233173.58769230766,233183.97538461536,10.387692307692308,73.58769230765756,83.97538461536169,4,8,13,深位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233188.36307692304,233200.03076923074,11.667692307692308,88.36307692303672,100.03076923073968,4,8,21,浅位,否
2,2,inbound,IN0550,B6T0000001645,E1,233100.0,233205.6984615384,233217.36615384612,11.667692307692308,105.69846153841354,117.3661538461165,4,8,21,深位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,257520.0,257553.28923076924,33.289230769230784,0.0,33.2892307692382,4,43,22,浅位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,257580.57846153845,257613.8676923077,33.289230769230784,60.5784615384473,93.8676923076855,4,43,22,深位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,257641.1569230769,257679.53538461536,38.37846153846155,121.1569230768946,159.53538461535936,3,44,49,浅位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,257711.91384615382,257750.2923076923,38.37846153846155,191.91384615382412,230.2923076922889,3,44,49,深位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257782.67076923075,257795.15076923076,12.48,22.67076923075365,35.150769230764126,4,7,28,浅位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257801.63076923075,257814.11076923076,12.48,41.6307692307455,54.11076923075598,4,7,28,深位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257820.59076923074,257833.43999999997,12.849230769230768,60.59076923073735,73.43999999997322,3,3,38,浅位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257840.2892307692,257853.13846153844,12.849230769230768,80.2892307692091,93.13846153844497,3,3,38,深位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257859.98769230768,257875.52,15.532307692307693,99.98769230768085,115.51999999998952,3,6,49,浅位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257885.0523076923,257900.5846153846,15.532307692307693,125.0523076922982,140.58461538460688,3,6,49,深位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257910.11692307692,257926.19076923077,16.073846153846155,150.11692307691555,166.19076923077228,3,1,62,浅位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257936.2646153846,257952.33846153846,16.073846153846155,176.2646153845999,192.3384615384566,3,1,62,深位,否
2,2,inbound,IN0542,B6T0000001607,E1,257760.0,257962.41230769228,257978.48615384614,16.073846153846155,202.41230769228423,218.48615384614095,4,1,62,浅位,否
2,2,inbound,IN0503,B6T0000001508,E1,257760.0,257988.55999999997,258004.63384615383,16.073846153846155,228.55999999996857,244.6338461538253,4,1,62,深位,否
2,2,inbound,IN0503,B6T0000001508,E1,257760.0,258014.70769230765,258030.91692307687,16.20923076923077,254.7076923076529,270.9169230768748,3,3,59,浅位,否
2,2,inbound,IN0503,B6T0000001508,E1,257760.0,258041.12615384613,258057.33538461535,16.20923076923077,281.1261538461258,297.3353846153477,3,3,59,深位,否
2,2,inbound,IN0503,B6T0000001508,E1,257760.0,258067.5446153846,258083.75384615382,16.20923076923077,307.5446153845987,323.75384615382063,4,3,59,浅位,否
2,2,inbound,IN0503,B6T0000001508,E1,257760.0,258093.96307692307,258110.1723076923,16.20923076923077,333.96307692307164,350.17230769229354,4,3,59,深位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,258120.38153846154,258158.76,38.37846153846155,600.3815384615446,638.7600000000093,4,44,49,浅位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,258191.13846153847,258229.51692307694,38.37846153846155,671.1384615384741,709.5169230769388,4,44,49,深位,否
2,2,inbound,IN0031,B6T0000000094,E4,257520.0,258261.8953846154,258300.30461538464,38.40923076923078,741.8953846154036,780.3046153846371,3,43,54,浅位,否
2,2,inbound,IN0283,B6T0000000848,E3,258300.0,258332.71384615387,258352.5230769231,19.809230769230773,32.71384615387069,52.523076923098415,3,22,19,深位,否
2,2,inbound,IN0283,B6T0000000848,E3,258300.0,258366.33230769233,258386.14153846155,19.809230769230773,66.33230769232614,86.14153846155386,4,22,19,浅位,否
2,2,inbound,IN0283,B6T0000000848,E3,258300.0,258399.95076923078,258419.76,19.809230769230773,99.95076923078159,119.76000000000931,4,22,19,深位,否
2,2,outbound,3501,B6T0000001808,E1,258960.0,258960.0,258985.0153846154,25.015384615384615,0.0,25.015384615398943,4,8,45,浅位,否
2,2,outbound,3500,B6T0000001808,E1,258960.0,258985.0153846154,259010.0307692308,25.015384615384615,25.015384615398943,50.03076923079789,4,8,45,深位,否
2,2,outbound,3079,B6T0000001354,E1,259200.0,259236.1476923077,259254.22153846157,18.073846153846155,36.14769230771344,54.22153846157016,3,4,31,浅位,否
2,2,outbound,160,B6T0000000810,E3,259440.0,259440.0,259456.97846153847,16.978461538461538,0.0,16.978461538470583,3,9,17,浅位,否
2,2,outbound,151,B6T0000000810,E3,259440.0,259456.97846153847,259473.95692307694,16.978461538461538,16.978461538470583,33.956923076941166,3,9,17,深位,否
2,2,outbound,173,B6T0000000810,E3,259440.0,259473.95692307694,259490.9353846154,16.978461538461538,33.956923076941166,50.93538461541175,4,9,17,浅位,否
2,2,outbound,159,B6T0000000810,E3,259440.0,259490.9353846154,259507.91384615388,16.978461538461538,50.93538461541175,67.91384615388233,4,9,17,深位,否
2,2,inbound,IN0289,B6T0000000866,E3,259560.0,259560.0,259571.48923076922,11.489230769230769,0.0,11.48923076922074,3,9,17,浅位,否
2,2,inbound,IN0289,B6T0000000866,E3,259560.0,259576.97846153847,259588.4676923077,11.489230769230769,16.978461538470583,28.467692307691323,3,9,17,深位,否
2,2,inbound,IN0206,B6T0000000605,E3,259620.0,259620.0,259631.48923076922,11.489230769230769,0.0,11.48923076922074,4,9,17,浅位,否
2,2,inbound,IN0206,B6T0000000605,E3,259620.0,259636.97846153847,259648.4676923077,11.489230769230769,16.978461538470583,28.467692307691323,4,9,17,深位,否
2,2,inbound,IN0206,B6T0000000605,E3,259620.0,259653.95692307694,259675.58769230772,21.630769230769232,33.956923076941166,55.58769230771577,4,13,65,深位,否
2,2,inbound,IN0206,B6T0000000605,E3,259620.0,259691.2184615385,259712.96000000002,21.74153846153846,71.21846153849037,92.96000000002095,3,15,58,浅位,否
2,2,outbound,681,B6T0000001180,E3,259800.0,259992.14153846173,260009.02153846173,16.88,192.1415384617285,209.02153846173314,3,11,9,浅位,否
2,2,outbound,680,B6T0000001180,E3,259800.0,260009.02153846173,260025.90153846174,16.88,209.02153846173314,225.9015384617378,3,11,9,深位,否
2,2,outbound,678,B6T0000001180,E3,259800.0,260025.90153846174,260042.78153846174,16.88,225.9015384617378,242.78153846174246,4,11,9,浅位,否
2,2,outbound,677,B6T0000001180,E3,259800.0,260042.78153846174,260059.66153846175,16.88,242.78153846174246,259.6615384617471,4,11,9,深位,否
2,2,outbound,162,B6T0000000810,E3,259440.0,260069.113846154,260088.35692307708,19.24307692307692,629.1138461540104,648.3569230770809,3,15,1,浅位,否
2,2,outbound,156,B6T0000000810,E3,259440.0,260088.35692307708,260107.60000000015,19.24307692307692,648.3569230770809,667.6000000001513,3,15,1,深位,否
2,2,outbound,166,B6T0000000810,E3,259440.0,260107.60000000015,260126.84307692322,19.24307692307692,667.6000000001513,686.8430769232218,4,15,1,浅位,否
2,2,outbound,158,B6T0000000810,E3,259440.0,260126.84307692322,260146.0861538463,19.24307692307692,686.8430769232218,706.0861538462923,4,15,1,深位,否
2,2,outbound,1604,B6T0000001610,E1,260160.0,260220.54153846152,260230.93538461535,10.393846153846155,60.54153846151894,70.93538461535354,3,4,7,浅位,否
2,2,outbound,1606,B6T0000001610,E1,260160.0,260230.93538461535,260241.3292307692,10.393846153846155,70.93538461535354,81.32923076918814,3,4,7,深位,否
2,2,outbound,1607,B6T0000001610,E1,260160.0,260241.3292307692,260251.72307692302,10.393846153846155,81.32923076918814,91.72307692302275,4,4,7,浅位,否
2,2,outbound,1608,B6T0000001610,E1,260160.0,260251.72307692302,260262.11692307686,10.393846153846155,91.72307692302275,102.11692307685735,4,4,7,深位,否
2,2,outbound,2386,B6T0000000719,E3,260340.0,260340.0,260361.7046153846,21.704615384615384,0.0,21.70461538460222,3,17,1,深位,否
2,2,outbound,2385,B6T0000000719,E3,260340.0,260361.7046153846,260383.4092307692,21.704615384615384,21.70461538460222,43.40923076920444,4,17,1,浅位,否
2,2,outbound,2388,B6T0000000719,E3,260340.0,260383.4092307692,260419.1692307692,35.760000000000005,43.40923076920444,79.16923076921375,3,11,68,深位,否
2,2,outbound,2389,B6T0000000719,E3,260340.0,260419.1692307692,260454.92923076922,35.760000000000005,79.16923076921375,114.92923076922307,4,11,68,浅位,否
2,2,outbound,2387,B6T0000000719,E3,260340.0,260454.92923076922,260490.68923076923,35.760000000000005,114.92923076922307,150.68923076923238,4,11,68,深位,否
2,2,outbound,2327,B6T0000000447,E3,260700.0,260700.0,260724.21538461538,24.215384615384618,0.0,24.21538461538148,3,18,5,浅位,否
2,2,outbound,2330,B6T0000000447,E3,260700.0,260724.21538461538,260748.43076923076,24.215384615384618,24.21538461538148,48.43076923076296,3,18,5,深位,否
2,2,outbound,2328,B6T0000000447,E3,260700.0,260748.43076923076,260772.64615384614,24.215384615384618,48.43076923076296,72.64615384614444,4,18,5,浅位,否
2,2,outbound,2331,B6T0000000447,E3,260700.0,260772.64615384614,260796.86153846153,24.215384615384618,72.64615384614444,96.86153846152592,4,18,5,深位,否
2,2,outbound,2433,B6T0000000778,E3,262500.0,262500.0,262522.0492307692,22.04923076923077,0.0,22.04923076921841,4,10,29,浅位,否
2,2,outbound,2431,B6T0000000778,E3,262500.0,262522.0492307692,262544.09846153844,22.04923076923077,22.04923076921841,44.09846153843682,4,10,29,深位,否
2,2,outbound,3448,B6T0000000642,E3,266700.0,266700.0,266729.7292307692,29.729230769230774,0.0,29.729230769211426,4,23,3,浅位,否
2,2,outbound,3449,B6T0000000642,E3,266700.0,266729.7292307692,266759.4584615384,29.729230769230774,29.729230769211426,59.45846153842285,4,23,3,深位,否
2,2,inbound,IN0132,B6T0000000392,E3,269400.0,269400.0,269411.44,11.44,0.0,11.440000000002328,3,11,9,浅位,否
2,2,inbound,IN0132,B6T0000000392,E3,269400.0,269416.88,269428.32,11.44,16.880000000004657,28.320000000006985,3,11,9,深位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269520.0,269531.44,11.44,0.0,11.440000000002328,4,11,9,浅位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269536.88,269548.32,11.44,16.880000000004657,28.320000000006985,4,11,9,深位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269553.76,269566.38153846154,12.62153846153846,33.76000000000931,46.38153846154455,3,15,1,浅位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269573.0030769231,269585.6246153846,12.62153846153846,53.00307692307979,65.62461538461503,3,15,1,深位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269592.24615384615,269604.8676923077,12.62153846153846,72.24615384615026,84.8676923076855,4,15,1,浅位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269611.4892307692,269624.11076923076,12.62153846153846,91.48923076922074,104.11076923075598,4,15,1,深位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269630.7323076923,269644.5846153846,13.852307692307692,110.73230769229122,124.58461538457777,3,17,1,深位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269652.4369230769,269666.2892307692,13.852307692307692,132.43692307692254,146.2892307692091,4,17,1,浅位,否
2,2,inbound,IN0133,B6T0000000393,E3,269520.0,269674.14153846155,269688.1661538462,14.024615384615386,154.14153846155386,168.16615384619217,4,10,29,浅位,否
2,2,outbound,3094,B6T0000001025,E3,271920.0,271989.3538461538,272024.03076923074,34.67692307692308,69.35384615382645,104.03076923073968,3,20,30,浅位,否
2,2,outbound,1010,B6T0000001090,E3,276120.0,276120.0,276138.75076923077,18.75076923076923,0.0,18.750769230769947,3,12,11,浅位,否
2,2,outbound,1008,B6T0000001090,E3,276120.0,276138.75076923077,276157.50153846154,18.75076923076923,18.750769230769947,37.501538461539894,3,12,11,深位,否
2,2,outbound,1007,B6T0000001090,E3,276120.0,276157.50153846154,276176.2523076923,18.75076923076923,37.501538461539894,56.25230769230984,4,12,11,浅位,否
2,2,outbound,1006,B6T0000001090,E3,276120.0,276176.2523076923,276195.0030769231,18.75076923076923,56.25230769230984,75.00307692307979,4,12,11,深位,否
2,2,outbound,2668,B6T0000000193,E4,276720.0,276720.0,276777.5753846154,57.57538461538464,0.0,57.575384615396615,4,45,3,浅位,否
2,2,outbound,2670,B6T0000000193,E4,276720.0,276777.5753846154,276835.1507692308,57.57538461538464,57.575384615396615,115.15076923079323,4,45,3,深位,否
2,2,outbound,2669,B6T0000000193,E4,276720.0,276835.1507692308,276893.7476923077,58.596923076923105,115.15076923079323,173.74769230769016,4,44,11,深位,否
2,2,outbound,2671,B6T0000000193,E4,276720.0,276893.7476923077,276952.4061538461,58.65846153846155,173.74769230769016,232.40615384612465,4,43,16,深位,否
2,2,outbound,2783,B6T0000000204,E4,277200.0,277323.5938461538,277385.3907692307,61.79692307692309,123.59384615381714,185.3907692307257,3,44,21,浅位,否
2,2,outbound,2781,B6T0000000204,E4,277200.0,277385.3907692307,277447.18769230763,61.79692307692309,185.3907692307257,247.18769230763428,3,44,21,深位,否
2,2,inbound,IN0339,B6T0000001040,E3,277740.0,277740.0,277752.3753846154,12.375384615384615,0.0,12.375384615384974,3,12,11,浅位,否
2,2,inbound,IN0339,B6T0000001040,E3,277740.0,277758.75076923077,277771.12615384615,12.375384615384615,18.750769230769947,31.12615384615492,3,12,11,深位,否
2,2,inbound,IN0339,B6T0000001040,E3,277740.0,277777.50153846154,277789.8769230769,12.375384615384615,37.501538461539894,49.87692307692487,4,12,11,浅位,否
2,2,inbound,IN0339,B6T0000001040,E3,277740.0,277796.2523076923,277808.6276923077,12.375384615384615,56.25230769230984,68.62769230769482,4,12,11,深位,否
2,2,outbound,1899,B6T0000001029,E3,278220.0,278220.0,278238.06153846154,18.06153846153846,0.0,18.061538461537566,3,13,5,浅位,否
2,2,outbound,1898,B6T0000001029,E3,278220.0,278238.06153846154,278256.1230769231,18.06153846153846,18.061538461537566,36.12307692307513,3,13,5,深位,否
2,2,outbound,1897,B6T0000001029,E3,278220.0,278256.1230769231,278274.1846153846,18.06153846153846,36.12307692307513,54.1846153846127,4,13,5,浅位,否
2,2,outbound,1900,B6T0000001029,E3,278220.0,278274.1846153846,278292.24615384615,18.06153846153846,54.1846153846127,72.24615384615026,4,13,5,深位,否
2,2,outbound,1896,B6T0000001029,E3,278220.0,278292.24615384615,278313.1876923077,20.941538461538464,72.24615384615026,93.18769230769249,3,13,14,深位,否
2,2,outbound,1895,B6T0000001029,E3,278220.0,278313.1876923077,278334.12923076923,20.941538461538464,93.18769230769249,114.12923076923471,4,13,14,浅位,否
2,2,outbound,1893,B6T0000001029,E3,278220.0,278334.12923076923,278355.0707692308,20.941538461538464,114.12923076923471,135.07076923077693,4,13,14,深位,否
2,2,outbound,1894,B6T0000001029,E3,278220.0,278355.0707692308,278387.5569230769,32.48615384615385,135.07076923077693,167.55692307691788,3,19,27,浅位,否
2,2,inbound,IN0240,B6T0000000702,E3,280320.0,280320.0,280332.0307692308,12.03076923076923,0.0,12.030769230797887,3,13,5,浅位,否
2,2,inbound,IN0240,B6T0000000702,E3,280320.0,280338.06153846154,280350.09230769234,12.03076923076923,18.061538461537566,30.092307692335453,3,13,5,深位,否
2,2,outbound,2549,B6T0000001449,E1,282180.0,282180.0,282195.44,15.440000000000001,0.0,15.440000000002328,4,7,17,浅位,否
2,2,outbound,2548,B6T0000001449,E1,282180.0,282195.44,282210.88,15.440000000000001,15.440000000002328,30.880000000004657,4,7,17,深位,否
2,2,outbound,2106,B6T0000000611,E3,287640.0,287719.4338461538,287739.29230769223,19.858461538461537,79.43384615378454,99.29230769223068,3,9,26,浅位,否
2,2,outbound,2111,B6T0000000611,E3,287640.0,287739.29230769223,287759.1507692307,19.858461538461537,99.29230769223068,119.15076923067681,3,9,26,深位,否
2,2,outbound,2107,B6T0000000611,E3,287640.0,287759.1507692307,287779.0092307691,19.858461538461537,119.15076923067681,139.00923076912295,4,9,26,浅位,否
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,287880.0,287892.0307692308,12.03076923076923,0.0,12.030769230797887,4,13,5,浅位,否
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,287898.06153846154,287910.09230769234,12.03076923076923,18.061538461537566,30.092307692335453,4,13,5,深位,否
2,2,outbound,1089,B6T0000001415,E1,287880.0,287929.0523076923,287941.9815384615,12.92923076923077,49.0523076922982,61.98153846152127,3,7,3,浅位,是
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,287916.1230769231,287929.0523076923,12.929230769230768,36.12307692307513,49.0523076922982,3,9,26,浅位,是
2,2,outbound,1090,B6T0000001415,E1,287880.0,287954.91076923074,287967.83999999997,12.92923076923077,74.91076923074434,87.8399999999674,3,7,3,深位,是
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,287941.9815384615,287954.91076923074,12.929230769230768,61.98153846152127,74.91076923074434,3,9,26,深位,是
2,2,outbound,1099,B6T0000001415,E1,287880.0,287980.7692307692,287993.6984615384,12.92923076923077,100.76923076919047,113.69846153841354,4,7,3,浅位,是
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,287967.83999999997,287980.7692307692,12.929230769230768,87.8399999999674,100.76923076919047,4,9,26,浅位,是
2,2,outbound,1098,B6T0000001415,E1,287880.0,288007.16923076916,288020.6399999999,13.47076923076923,127.16923076915555,140.63999999989755,4,7,3,深位,是
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,287993.6984615384,288007.16923076916,13.470769230769232,113.69846153841354,127.16923076915555,3,13,14,深位,是
2,2,inbound,IN0378,B6T0000001149,E3,287880.0,288020.63999999996,288034.1107692307,13.470769230769232,140.63999999995576,154.11076923069777,4,13,14,浅位,否
